"","GOterm","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology"
"19727","GO:2000223",1,0.827401561058489,0,5,"regulation of BMP signaling pathway involved in heart jogging","BP"
"19749","GO:2000271",1,0.942530178687746,0,2,"positive regulation of fibroblast apoptotic process","BP"
"19784","GO:2000319",1,0.794918336620628,0,6,"regulation of T-helper 17 cell differentiation","BP"
"19850","GO:2000434",1,0.794539119308369,0,7,"regulation of protein neddylation","BP"
"19887","GO:2000566",1,0.954534807609399,0,1,"positive regulation of CD8-positive, alpha-beta T cell proliferation","BP"
"19906","GO:2000601",1,0.794276972226473,0,6,"positive regulation of Arp2/3 complex-mediated actin nucleation","BP"
"19961","GO:2000696",1,0.845762127993713,0,5,"regulation of epithelial cell differentiation involved in kidney development","BP"
"19997","GO:2000763",1,0.97293252233908,0,1,"positive regulation of transcription from RNA polymerase II promoter involved in norepinephrine biosynthetic process","BP"
"19998","GO:2000764",1,0.97293252233908,0,1,"positive regulation of semaphorin-plexin signaling pathway involved in outflow tract morphogenesis","BP"
"20029","GO:2000819",1,0.863747793231935,0,4,"regulation of nucleotide-excision repair","BP"
"20149","GO:2001205",1,0.858914700329084,0,5,"negative regulation of osteoclast development","BP"
"422","GO:0001134",1,0.786396489487357,0,6,NA,NA
"459","GO:0001405",1,0.945223445425996,0,2,"PAM complex, Tim23 associated import motor","CC"
"537","GO:0001661",1,0.767766786045949,0,6,"conditioned taste aversion","BP"
"640","GO:0001827",1,0.832104081376919,0,5,"inner cell mass cell fate commitment","BP"
"1023","GO:0002560",1,0.967192926930584,0,1,"basophil mediated immunity","BP"
"1024","GO:0002561",1,0.967192926930584,0,1,"basophil degranulation","BP"
"1354","GO:0003307",1,0.788245873296326,0,6,"regulation of Wnt signaling pathway involved in heart development","BP"
"1500","GO:0003876",1,0.961530376596734,0,1,"AMP deaminase activity","MF"
"1542","GO:0003952",1,0.960011943773769,0,1,"NAD+ synthase (glutamine-hydrolyzing) activity","MF"
"1592","GO:0004032",1,0.830844018669076,0,6,"alditol:NADP+ 1-oxidoreductase activity","MF"
"1594","GO:0004035",1,0.860844921603552,0,4,"alkaline phosphatase activity","MF"
"1620","GO:0004083",1,0.970415896994136,0,1,"bisphosphoglycerate 2-phosphatase activity","MF"
"1633","GO:0004104",1,0.968403559288978,0,1,"cholinesterase activity","MF"
"1710","GO:0004333",1,0.888385077569076,0,4,"fumarate hydratase activity","MF"
"1868","GO:0004581",1,0.9691310774006,0,1,"dolichyl-phosphate beta-glucosyltransferase activity","MF"
"2012","GO:0004791",1,0.806747919230041,0,7,"thioredoxin-disulfide reductase activity","MF"
"2018","GO:0004800",1,0.769191035918877,0,9,"thyroxine 5'-deiodinase activity","MF"
"2045","GO:0004832",1,0.905295408075824,0,2,"valine-tRNA ligase activity","MF"
"2144","GO:0005092",1,0.82656008186823,0,6,"GDP-dissociation inhibitor activity","MF"
"2567","GO:0005985",1,0.929362784879655,0,2,"sucrose metabolic process","BP"
"2578","GO:0006001",1,0.85413670532189,0,5,"fructose catabolic process","BP"
"2693","GO:0006196",1,0.961530376596734,0,1,"AMP catabolic process","BP"
"2695","GO:0006203",1,0.938289167073513,0,2,"dGTP catabolic process","BP"
"2849","GO:0006438",1,0.905295408075824,0,2,"valyl-tRNA aminoacylation","BP"
"2953","GO:0006580",1,0.968403559288978,0,1,"ethanolamine metabolic process","BP"
"3159","GO:0006883",1,0.664947153403355,0,10,"intracellular sodium ion homeostasis","BP"
"3331","GO:0007172",1,0.858053857098993,0,4,"signal complex assembly","BP"
"3351","GO:0007195",1,0.950176480356093,0,1,"adenylate cyclase-inhibiting dopamine receptor signaling pathway","BP"
"3526","GO:0007441",1,0.940391700186339,0,2,"anterior midgut (ectodermal) morphogenesis","BP"
"3662","GO:0007634",1,0.699051202573873,0,9,"optokinetic behavior","BP"
"4055","GO:0008795",1,0.960011943773769,0,1,"NAD+ synthase activity","MF"
"4290","GO:0009328",1,0.876358444153374,0,4,"phenylalanine-tRNA ligase complex","CC"
"4557","GO:0010421",1,0.940122269355793,0,2,"hydrogen peroxide-mediated programmed cell death","BP"
"4899","GO:0010988",1,0.819825794824281,0,6,"regulation of low-density lipoprotein particle clearance","BP"
"5027","GO:0014878",1,0.966601030881202,0,1,"response to electrical stimulus involved in regulation of muscle adaptation","BP"
"5140","GO:0015230",1,0.942111570702652,0,2,"FAD transmembrane transporter activity","MF"
"5148","GO:0015252",1,0.846040850274507,0,5,"proton channel activity","MF"
"5232","GO:0015679",1,0.759803773580193,0,7,"plasma membrane copper ion transport","BP"
"5317","GO:0015858",1,0.842145495256248,0,5,"nucleoside transport","BP"
"5655","GO:0016531",1,0.822564075027609,0,6,"copper chaperone activity","MF"
"5687","GO:0016586",1,0.700123821599148,0,9,"RSC-type complex","CC"
"6099","GO:0018900",1,0.942955600272735,0,2,"dichloromethane metabolic process","BP"
"6925","GO:0030263",1,0.79890532574422,0,6,"apoptotic chromosome condensation","BP"
"7025","GO:0030487",1,0.954935326375499,0,1,"inositol-4,5-bisphosphate 5-phosphatase activity","MF"
"7031","GO:0030497",1,0.828860199940174,0,6,"fatty acid elongation","BP"
"7200","GO:0030890",1,0.707562785479723,0,10,"positive regulation of B cell proliferation","BP"
"7225","GO:0030942",1,0.966601030881202,0,1,"endoplasmic reticulum signal peptide binding","MF"
"7461","GO:0031390",1,0.825728549582258,0,6,"Ctf18 RFC-like complex","CC"
"7800","GO:0032135",1,0.764793904225837,0,6,"DNA insertion or deletion binding","MF"
"8025","GO:0032516",1,0.933523284444108,0,2,"positive regulation of phosphoprotein phosphatase activity","BP"
"8048","GO:0032557",1,0.864180469038411,0,4,"pyrimidine ribonucleotide binding","MF"
"8163","GO:0032783",1,0.848236425647583,0,5,"super elongation complex","CC"
"8177","GO:0032799",1,0.822577460948743,0,5,"low-density lipoprotein receptor particle metabolic process","BP"
"8180","GO:0032802",1,0.822577460948743,0,5,"low-density lipoprotein particle receptor catabolic process","BP"
"8190","GO:0032814",1,0.788605427642416,0,6,"regulation of natural killer cell activation","BP"
"8243","GO:0032926",1,0.86872114955972,0,4,"negative regulation of activin receptor signaling pathway","BP"
"8421","GO:0033265",1,0.968403559288978,0,1,"choline binding","MF"
"8531","GO:0033632",1,0.863264998393636,0,4,"regulation of cell-cell adhesion mediated by integrin","BP"
"8533","GO:0033644",1,0.967192926930584,0,1,"host cell membrane","CC"
"8650","GO:0034142",1,0.734385309720743,0,9,"toll-like receptor 4 signaling pathway","BP"
"9013","GO:0035059",1,0.972757130103899,0,1,"RCAF complex","CC"
"9124","GO:0035202",1,0.938024490937468,0,2,"tracheal pit formation in open tracheal system","BP"
"9163","GO:0035251",1,0.723625356010129,0,9,"UDP-glucosyltransferase activity","MF"
"9240","GO:0035350",1,0.942111570702652,0,2,"FAD transmembrane transport","BP"
"9253","GO:0035374",1,0.865138571159922,0,3,"chondroitin sulfate binding","MF"
"9372","GO:0035615",1,0.869951716328575,0,4,"clathrin adaptor activity","MF"
"9390","GO:0035635",1,0.842560250686905,0,5,"entry of bacterium into host cell","BP"
"9741","GO:0036481",1,0.940122269355793,0,2,"intrinsic apoptotic signaling pathway in response to hydrogen peroxide","BP"
"9847","GO:0039528",1,0.821345669103016,0,5,NA,NA
"10248","GO:0042727",1,0.939892986084922,0,2,"flavin-containing compound biosynthetic process","BP"
"10316","GO:0042843",1,0.9691310774006,0,1,"D-xylose catabolic process","BP"
"10621","GO:0043456",1,0.970415896994136,0,1,"regulation of pentose-phosphate shunt","BP"
"10625","GO:0043465",1,0.970415896994136,0,1,"regulation of fermentation","BP"
"10748","GO:0043691",1,0.831349758565634,0,4,"reverse cholesterol transport","BP"
"10857","GO:0044221",1,0.967192926930584,0,1,"host cell synapse","CC"
"10859","GO:0044231",1,0.967192926930584,0,1,"host cell presynaptic membrane","CC"
"11469","GO:0045794",1,0.888453969530849,0,3,"negative regulation of cell volume","BP"
"11611","GO:0046061",1,0.909071762622275,0,3,"dATP catabolic process","BP"
"11617","GO:0046070",1,0.938289167073513,0,2,"dGTP metabolic process","BP"
"12052","GO:0047220",1,0.9691310774006,0,1,"galactosylxylosylprotein 3-beta-galactosyltransferase activity","MF"
"12071","GO:0047429",1,0.846381818168378,0,5,"nucleoside triphosphate diphosphatase activity","MF"
"12087","GO:0047623",1,0.961530376596734,0,1,"adenosine-phosphate deaminase activity","MF"
"12091","GO:0047651",1,0.942955600272735,0,2,"alkylhalidase activity","MF"
"12110","GO:0047837",1,0.9691310774006,0,1,"D-xylose 1-dehydrogenase (NADP+) activity","MF"
"12158","GO:0048052",1,0.884488481670286,0,3,"R1/R6 cell differentiation","BP"
"12344","GO:0048495",1,0.966601030881202,0,1,"Roundabout binding","MF"
"12368","GO:0048537",1,0.768566878058084,0,7,"mucosa-associated lymphoid tissue development","BP"
"12371","GO:0048541",1,0.768566878058084,0,7,"Peyer's patch development","BP"
"12409","GO:0048615",1,0.940391700186339,0,2,"embryonic anterior midgut (ectodermal) morphogenesis","BP"
"12638","GO:0050253",1,0.970415896994136,0,1,"retinyl-palmitate esterase activity","MF"
"12870","GO:0050955",1,0.830906516832589,0,4,"thermoception","BP"
"12937","GO:0051066",1,0.943481338495601,0,2,"dihydrobiopterin metabolic process","BP"
"13154","GO:0051435",1,0.966601030881202,0,1,"BH4 domain binding","MF"
"13197","GO:0051548",1,0.966845671407281,0,1,"negative regulation of keratinocyte migration","BP"
"13267","GO:0051683",1,0.720284668343867,0,9,"establishment of Golgi localization","BP"
"13285","GO:0051717",1,0.966845671407281,0,1,"inositol-1,3,4,5-tetrakisphosphate 3-phosphatase activity","MF"
"13329","GO:0051800",1,0.966845671407281,0,1,"phosphatidylinositol-3,4-bisphosphate 3-phosphatase activity","MF"
"13458","GO:0052650",1,0.779175420634992,0,8,"NADP-retinol dehydrogenase activity","MF"
"13615","GO:0060024",1,0.966845671407281,0,1,"rhythmic synaptic transmission","BP"
"13921","GO:0060467",1,0.771743822095645,0,8,"negative regulation of fertilization","BP"
"13922","GO:0060468",1,0.771743822095645,0,8,"prevention of polyspermy","BP"
"13957","GO:0060535",1,0.870749243529574,0,3,"trachea cartilage morphogenesis","BP"
"13994","GO:0060596",1,0.870749243529574,0,3,"mammary placode formation","BP"
"14092","GO:0060768",1,0.776315888567917,0,8,"regulation of epithelial cell proliferation involved in prostate gland development","BP"
"14342","GO:0061310",1,0.870749243529574,0,3,"canonical Wnt signaling pathway involved in cardiac neural crest cell differentiation involved in heart development","BP"
"14475","GO:0061608",1,0.973352426377178,0,1,"nuclear import signal receptor activity","MF"
"14483","GO:0061624",1,0.85413670532189,0,5,"fructose catabolic process to hydroxyacetone phosphate and glyceraldehyde-3-phosphate","BP"
"14587","GO:0061901",1,0.926768687886243,0,2,"regulation of 1-phosphatidylinositol-3-kinase activity","BP"
"14588","GO:0061903",1,0.926768687886243,0,2,"positive regulation of 1-phosphatidylinositol-3-kinase activity","BP"
"14672","GO:0070094",1,0.90011283326588,0,3,"positive regulation of glucagon secretion","BP"
"15148","GO:0071038",1,0.853172919324789,0,5,"nuclear polyadenylation-dependent tRNA catabolic process","BP"
"15197","GO:0071212",1,0.732381052306342,0,9,"subsynaptic reticulum","CC"
"15369","GO:0071484",1,0.741087035889411,0,9,"cellular response to light intensity","BP"
"15440","GO:0071623",1,0.954935326375499,0,1,"negative regulation of granulocyte chemotaxis","BP"
"15452","GO:0071639",1,0.906468904223883,0,3,"positive regulation of monocyte chemotactic protein-1 production","BP"
"15728","GO:0072202",1,0.740527492759025,0,9,"cell differentiation involved in metanephros development","BP"
"15867","GO:0072556",1,0.967192926930584,0,1,NA,NA
"16040","GO:0090024",1,0.954935326375499,0,1,"negative regulation of neutrophil chemotaxis","BP"
"16108","GO:0090135",1,0.856025042118256,0,5,"actin filament branching","BP"
"16315","GO:0090576",1,0.813135820422838,0,6,"RNA polymerase III transcription regulator complex","CC"
"16369","GO:0090741",1,0.787554188651081,0,7,"pigment granule membrane","CC"
"16583","GO:0097443",1,0.825004407667085,0,5,"sorting endosome","CC"
"16596","GO:0097468",1,0.940122269355793,0,2,"programmed cell death in response to reactive oxygen species","BP"
"16622","GO:0097524",1,0.759454447637933,0,8,"sperm plasma membrane","CC"
"16936","GO:0099011",1,0.915299911652763,0,2,"neuronal dense core vesicle exocytosis","BP"
"17006","GO:0099525",1,0.915299911652763,0,2,"presynaptic dense core vesicle exocytosis","BP"
"17169","GO:0120147",1,0.968403559288978,0,1,"formylglycine-generating oxidase activity","MF"
"17343","GO:1900262",1,0.825728549582258,0,6,"regulation of DNA-directed DNA polymerase activity","BP"
"17344","GO:1900264",1,0.825728549582258,0,6,"positive regulation of DNA-directed DNA polymerase activity","BP"
"17416","GO:1901003",1,0.970415896994136,0,1,"negative regulation of fermentation","BP"
"17431","GO:1901033",1,0.901985504117364,0,3,"positive regulation of response to reactive oxygen species","BP"
"17485","GO:1901219",1,0.870749243529574,0,3,"regulation of cardiac chamber morphogenesis","BP"
"17486","GO:1901220",1,0.870749243529574,0,3,"negative regulation of cardiac chamber morphogenesis","BP"
"17800","GO:1902145",1,0.970415896994136,0,1,"regulation of response to cell cycle checkpoint signaling","BP"
"17801","GO:1902151",1,0.970415896994136,0,1,"regulation of response to DNA integrity checkpoint signaling","BP"
"17802","GO:1902153",1,0.970415896994136,0,1,"regulation of response to DNA damage checkpoint signaling","BP"
"17966","GO:1902623",1,0.954935326375499,0,1,"negative regulation of neutrophil migration","BP"
"17992","GO:1902689",1,0.970415896994136,0,1,"negative regulation of NAD metabolic process","BP"
"18034","GO:1902816",1,0.923738312130635,0,2,"regulation of protein localization to microtubule","BP"
"18035","GO:1902817",1,0.923738312130635,0,2,"negative regulation of protein localization to microtubule","BP"
"18215","GO:1903232",1,0.898533280562222,0,3,"melanosome assembly","BP"
"18473","GO:1903795",1,0.840927844846863,0,4,"regulation of inorganic anion transmembrane transport","BP"
"18569","GO:1904023",1,0.970415896994136,0,1,"regulation of glucose catabolic process to lactate via pyruvate","BP"
"18570","GO:1904024",1,0.970415896994136,0,1,"negative regulation of glucose catabolic process to lactate via pyruvate","BP"
"18607","GO:1904117",1,0.950176480356093,0,1,"cellular response to vasopressin","BP"
"18644","GO:1904239",1,0.97452156589399,0,1,"regulation of VCP-NPL4-UFD1 AAA ATPase complex assembly","BP"
"18645","GO:1904240",1,0.97452156589399,0,1,"negative regulation of VCP-NPL4-UFD1 AAA ATPase complex assembly","BP"
"18700","GO:1904386",1,0.784932186867442,0,6,"response to L-phenylalanine derivative","BP"
"18715","GO:1904413",1,0.870749243529574,0,3,"negative regulation of cardiac ventricle development","BP"
"18796","GO:1904613",1,0.918568242956441,0,2,"cellular response to 2,3,7,8-tetrachlorodibenzodioxine","BP"
"18944","GO:1904928",1,0.870749243529574,0,3,"coreceptor activity involved in canonical Wnt signaling pathway","MF"
"18968","GO:1904975",1,0.906405692034776,0,2,"response to bleomycin","BP"
"18969","GO:1904976",1,0.906405692034776,0,2,"cellular response to bleomycin","BP"
"19012","GO:1905073",1,0.935519574833222,0,2,"regulation of tight junction disassembly","BP"
"19013","GO:1905075",1,0.935519574833222,0,2,"positive regulation of tight junction disassembly","BP"
"19058","GO:1905217",1,0.920142015417299,0,2,"response to astaxanthin","BP"
"19066","GO:1905242",1,0.768218254112273,0,7,"response to 3,3',5-triiodo-L-thyronine","BP"
"19350","GO:1990049",1,0.901096498656225,0,2,"retrograde neuronal dense core vesicle transport","BP"
"19386","GO:1990182",1,0.744114553460033,0,9,"exosomal secretion","BP"
"19503","GO:1990646",1,0.849436633731417,0,5,"cellular response to prolactin","BP"
"19551","GO:1990812",1,0.88140327726632,0,3,"growth cone filopodium","CC"
"19574","GO:1990879",1,0.973575167832031,0,1,"CST complex","CC"
"19637","GO:2000055",1,0.870749243529574,0,3,"positive regulation of Wnt signaling pathway involved in dorsal/ventral axis specification","BP"
"19684","GO:2000148",1,0.870749243529574,0,3,"regulation of planar cell polarity pathway involved in ventricular septum morphogenesis","BP"
"19685","GO:2000149",1,0.870749243529574,0,3,"negative regulation of planar cell polarity pathway involved in ventricular septum morphogenesis","BP"
"19686","GO:2000150",1,0.870749243529574,0,3,"regulation of planar cell polarity pathway involved in cardiac muscle tissue morphogenesis","BP"
"19687","GO:2000151",1,0.870749243529574,0,3,"negative regulation of planar cell polarity pathway involved in cardiac muscle tissue morphogenesis","BP"
"19691","GO:2000159",1,0.870749243529574,0,3,"regulation of planar cell polarity pathway involved in heart morphogenesis","BP"
"19692","GO:2000160",1,0.870749243529574,0,3,"negative regulation of planar cell polarity pathway involved in heart morphogenesis","BP"
